ACC_0,ACC_1,ACC_2,BVP,EDA,TEMP,labels
52.0,10.0,-34.0,20.79,0.738286,35.16,3.0
37.0,-43.0,-27.0,-21.95,0.252279,33.63,3.0
-6.0,-6.0,63.0,-15.82,2.69708,31.67,3.0
45.0,21.0,39.0,5.58,0.281469,29.37,3.0
50.0,3.0,38.0,-14.87,0.531097,33.31,3.0
46.0,-26.0,-33.0,-96.13,1.701935,32.97,3.0
60.0,-12.0,12.0,4.61,4.32653,33.61,3.0
-45.0,5.0,45.0,-8.79,0.931742,32.31,3.0
62.0,-1.0,10.0,-2.18,0.59256,30.33,3.0
48.0,-17.0,37.0,1.67,0.478764,30.33,3.0
-55.0,8.0,33.0,16.26,0.320079,31.65,3.0
23.0,-15.0,54.0,79.02,0.251,29.83,3.0
63.0,0.0,-1.0,-74.52,1.127184,34.87,3.0
-65.0,-2.0,-2.0,-16.87,0.156326,32.87,3.0
33.0,-26.0,48.0,30.73,0.804916,30.11,3.0
-47.0,-36.0,-25.0,30.65,0.286819,32.09,3.0
61.0,-12.0,12.0,-2.39,4.295827,33.21,3.0
60.0,-18.0,-7.0,5.7,1.451105,30.11,3.0
38.0,-46.0,17.0,-2.04,2.361895,30.89,3.0
32.0,-16.0,52.0,5.82,0.271468,29.93,3.0
21.0,32.0,59.0,-115.92,1.388422,30.15,3.0
57.0,-14.0,-22.0,-19.02,0.373808,29.99,3.0
27.0,-55.0,17.0,-4.56,1.455019,31.13,3.0
62.0,-12.0,1.0,-3.46,1.229795,29.99,3.0
27.0,-40.0,38.0,-2.23,1.122239,30.19,3.0
31.0,-16.0,52.0,20.2,0.272747,29.91,3.0
-27.0,-56.0,13.0,21.19,0.263792,32.09,3.0
-39.0,4.0,50.0,-9.12,0.87289,32.33,3.0
-37.0,-9.0,-52.0,-33.88,0.175513,32.87,3.0
30.0,0.0,56.0,55.18,3.721534,34.81,3.0
-22.0,61.0,2.0,-3.95,2.43822,32.47,3.0
-44.0,-44.0,12.0,-1.29,0.304728,32.95,3.0
-24.0,-28.0,-53.0,24.79,1.471949,33.47,3.0
58.0,-23.0,-11.0,-17.6,4.841527,34.79,3.0
27.0,-54.0,14.0,-5.26,1.57922,31.13,3.0
-33.0,-9.0,-55.0,39.06,0.18063,32.89,3.0
-32.0,-9.0,-56.0,51.86,0.153767,32.89,3.0
-42.0,49.0,1.0,4.2,1.012345,32.89,3.0
-61.0,-3.0,22.0,6.35,1.326533,32.81,3.0
60.0,-18.0,-5.0,19.66,5.457495,33.71,3.0
-8.0,-54.0,31.0,3.38,0.398737,30.89,3.0
-42.0,-2.0,48.0,5.04,0.394893,33.13,3.0
39.0,8.0,49.0,-28.34,0.286587,30.85,3.0
60.0,-17.0,12.0,24.16,0.894478,33.63,3.0
62.0,-1.0,10.0,-3.01,0.551624,30.27,3.0
63.0,2.0,7.0,73.38,1.226941,34.84,3.0
-24.0,-28.0,-53.0,29.05,1.405221,33.43,3.0
62.0,4.0,-8.0,7.07,1.063329,31.85,3.0
57.0,-15.0,-22.0,-18.9,0.403231,30.17,3.0
-50.0,-41.0,-6.0,-11.55,1.196678,33.39,3.0
-46.0,-42.0,-18.0,8.01,1.078973,33.21,3.0
-56.0,-30.0,13.0,7.0,0.369268,33.25,3.0
61.0,4.0,17.0,-27.03,0.972333,29.89,3.0
31.0,-48.0,-26.0,-67.58,0.259954,33.63,3.0
8.0,-55.0,28.0,-4.78,2.569155,31.77,3.0
51.0,4.0,36.0,-28.44,0.572023,33.21,3.0
-32.0,-8.0,-56.0,38.04,0.157605,32.89,3.0
64.0,-24.0,19.0,62.2,0.252279,29.83,3.0
-24.0,-28.0,-53.0,-30.79,1.525684,33.47,3.0
-55.0,11.0,32.0,-21.22,0.320079,31.69,3.0
-24.0,-59.0,-8.0,-2.53,0.268909,32.27,3.0
37.0,-36.0,34.0,-14.87,0.272747,29.59,3.0
-62.0,3.0,-8.0,16.76,1.034095,32.11,3.0
-59.0,-33.0,-10.0,38.13,0.344385,32.75,3.0
26.0,-34.0,46.0,-2.99,7.21331,35.03,3.0
-33.0,-55.0,4.0,24.26,0.272747,32.23,3.0
-39.0,4.0,50.0,13.71,0.87289,32.33,3.0
47.0,-41.0,-12.0,1.32,0.455735,29.99,3.0
42.0,-45.0,13.0,-0.34,2.393121,31.03,3.0
-85.0,-20.0,-49.0,107.05,0.994433,32.25,3.0
50.0,3.0,38.0,-34.47,0.54005,33.31,3.0
-42.0,-46.0,-6.0,-37.25,0.300891,32.15,3.0
17.0,-59.0,12.0,5.01,0.592242,33.84,3.0
-6.0,-6.0,62.0,15.44,2.709873,31.65,3.0
57.0,-14.0,-22.0,8.24,0.377646,30.03,3.0
40.0,-49.0,17.0,-1.27,2.359856,31.09,3.0
39.0,-18.0,-47.0,-30.01,0.592629,33.43,3.0
61.0,-13.0,7.0,-9.46,4.642505,31.03,3.0
57.0,-24.0,-11.0,24.4,4.132083,34.81,3.0
50.0,14.0,36.0,-18.16,0.411894,33.66,3.0
63.0,-2.0,2.0,9.81,0.538831,30.21,3.0
-59.0,2.0,-3.0,149.72,1.041771,32.15,3.0
-46.0,46.0,3.0,-3.17,1.012345,33.03,3.0
29.0,-1.0,56.0,44.92,4.133453,34.81,3.0
39.0,-11.0,48.0,-8.52,6.157766,34.97,3.0
57.0,-15.0,-22.0,13.6,0.390438,30.11,3.0
60.0,-10.0,14.0,-10.36,8.268493,32.43,3.0
-32.0,-9.0,-56.0,-16.27,0.148651,32.89,3.0
58.0,-10.0,-23.0,-38.57,0.427511,34.05,3.0
-53.0,-37.0,1.0,-35.02,1.132708,33.27,3.0
-44.0,-44.0,14.0,-23.12,0.298332,33.07,3.0
-7.0,-6.0,62.0,-8.55,2.647189,31.73,3.0
-47.0,3.0,44.0,7.58,1.067458,32.63,3.0
48.0,-40.0,-9.0,2.73,0.442941,30.07,3.0
55.0,-15.0,25.0,2.0,0.42375,29.93,3.0
31.0,-33.0,43.0,1.17,1.292379,30.21,3.0
62.0,0.0,12.0,-9.14,0.170684,34.45,3.0
41.0,-9.0,47.0,21.02,0.386577,33.55,3.0
-61.0,-19.0,-15.0,5.82,0.869026,33.25,3.0
39.0,-14.0,47.0,-2.49,5.506106,34.89,3.0
-26.0,-29.0,-51.0,8.78,1.561508,33.45,3.0
42.0,-13.0,45.0,25.84,5.766757,34.95,3.0
38.0,-49.0,3.0,-33.05,0.456959,33.59,3.0
50.0,-3.0,38.0,15.05,0.651318,32.99,3.0
46.0,0.0,43.0,-13.74,0.314962,30.15,3.0
18.0,-58.0,21.0,-60.58,0.713968,33.68,3.0
-61.0,4.0,-25.0,-19.32,1.021301,32.15,3.0
-53.0,2.0,-38.0,15.39,0.999551,32.11,3.0
19.0,-59.0,13.0,-25.65,0.683216,33.77,3.0
60.0,4.0,17.0,5.49,0.922454,29.65,3.0
30.0,-16.0,53.0,-19.29,1.678607,32.33,3.0
-64.0,-1.0,9.0,1.52,0.281702,32.23,3.0
-62.0,-1.0,-23.0,-3.12,4.909328,32.53,3.0
-38.0,-7.0,-53.0,-43.16,0.314962,32.07,3.0
60.0,-16.0,8.0,-77.27,1.133684,33.07,3.0
28.0,-16.0,53.0,-1.34,0.26763,29.87,3.0
-55.0,-35.0,-4.0,-20.21,1.160855,33.25,3.0
50.0,-19.0,32.0,-14.33,0.523543,30.55,3.0
-47.0,-4.0,44.0,-7.13,0.394893,30.83,3.0
51.0,-11.0,36.0,-14.21,0.419911,29.77,3.0
30.0,7.0,55.0,8.92,0.414719,31.23,3.0
-51.0,3.0,39.0,13.99,0.890801,32.25,3.0
-53.0,-37.0,1.0,9.37,1.141664,33.25,3.0
48.0,-18.0,35.0,5.61,0.491558,30.39,3.0
46.0,-36.0,15.0,-2.63,3.910863,34.0,3.0
26.0,58.0,-5.0,-11.5,0.291704,30.43,3.0
-24.0,-28.0,-53.0,18.24,1.520567,33.47,3.0
-59.0,0.0,-27.0,-3.68,4.611803,32.63,3.0
-59.0,-29.0,4.0,93.77,0.339268,32.65,3.0
61.0,-11.0,11.0,18.16,4.327809,33.47,3.0
48.0,-24.0,-27.0,165.45,1.664839,32.95,3.0
41.0,-46.0,10.0,-0.98,2.298445,31.09,3.0
46.0,-41.0,-12.0,8.78,0.442941,30.13,3.0
58.0,-20.0,-16.0,25.66,5.775712,33.66,3.0
51.0,-26.0,-26.0,11.13,0.554251,29.45,3.0
63.0,7.0,8.0,-75.45,0.751075,35.57,3.0
-43.0,-44.0,16.0,-2.14,0.308566,33.0,3.0
-30.0,-55.0,8.0,22.23,0.268909,32.25,3.0
-62.0,3.0,-21.0,-8.99,0.995713,32.15,3.0
-56.0,7.0,31.0,-16.03,0.314962,31.71,3.0
43.0,4.0,46.0,40.98,0.425965,34.0,3.0
-59.0,10.0,26.0,2.36,0.929184,32.5,3.0
-7.0,-7.0,62.0,-26.51,2.71371,31.65,3.0
-6.0,-6.0,62.0,4.4,2.619046,31.77,3.0
-42.0,5.0,48.0,7.68,0.867772,32.34,3.0
29.0,-23.0,50.0,-15.58,0.257396,29.89,3.0
-40.0,5.0,50.0,3.26,0.87161,32.37,3.0
-58.0,-27.0,-8.0,25.9,2.082985,33.41,3.0
38.0,-46.0,18.0,1.49,1.605007,30.71,3.0
-39.0,4.0,51.0,-13.09,0.87289,32.27,3.0
-19.0,60.0,12.0,7.06,0.3188,31.93,3.0
-56.0,-15.0,-19.0,35.78,1.004668,32.31,3.0
-49.0,2.0,43.0,23.44,1.091767,32.33,3.0
-31.0,-10.0,-57.0,43.06,0.156326,32.89,3.0
-47.0,-46.0,-4.0,7.39,0.304728,32.16,3.0
47.0,-39.0,5.0,-1.52,0.239486,29.75,3.0
51.0,-25.0,-27.0,3.4,0.506919,29.35,3.0
23.0,58.0,13.0,-0.78,0.291704,30.51,3.0
58.0,-11.0,-24.0,18.1,0.427511,34.03,3.0
-43.0,-44.0,16.0,-13.98,0.316242,33.0,3.0
62.0,1.0,11.0,7.26,0.24372,33.99,3.0
57.0,-24.0,-11.0,9.2,4.128246,34.81,3.0
-65.0,-2.0,5.0,19.02,0.26763,32.29,3.0
39.0,-47.0,-12.0,24.61,0.258675,33.65,3.0
58.0,-10.0,-23.0,7.81,0.430069,34.05,3.0
-48.0,-35.0,-27.0,22.88,0.291936,32.15,3.0
42.0,13.0,44.0,-3.14,0.445153,34.07,3.0
62.0,-11.0,-4.0,-54.02,0.976346,33.34,3.0
-3.0,58.0,27.0,-5.22,0.294263,30.77,3.0
-64.0,-3.0,12.0,2.96,0.334151,33.13,3.0
49.0,25.0,31.0,9.2,0.299381,30.71,3.0
-56.0,8.0,31.0,9.39,0.311125,31.65,3.0
47.0,9.0,41.0,-17.78,0.550212,33.5,3.0
-41.0,51.0,1.0,-0.75,1.00211,32.77,3.0
-42.0,-35.0,-35.0,-2.82,0.280422,32.11,3.0
-37.0,-7.0,-53.0,19.5,0.312404,32.11,3.0
-57.0,18.0,26.0,21.03,4.005527,34.09,3.0
-31.0,-55.0,8.0,-40.32,0.266351,32.25,3.0
-56.0,4.0,-35.0,30.31,1.046889,32.43,3.0
48.0,-25.0,-33.0,17.28,1.61751,32.93,3.0
35.0,8.0,51.0,-15.47,0.286587,30.85,3.0
60.0,4.0,17.0,5.81,0.953149,30.23,3.0
-66.0,-2.0,-2.0,11.61,0.157605,32.87,3.0
-54.0,5.0,36.0,13.35,0.320079,32.53,3.0
57.0,-24.0,-11.0,32.69,4.228027,34.81,3.0
42.0,-1.0,47.0,-13.29,0.297053,30.19,3.0
62.0,12.0,-3.0,-16.44,0.779143,35.13,3.0
62.0,-2.0,11.0,-6.38,0.546507,30.23,3.0
-41.0,48.0,-15.0,60.79,2.300069,32.47,3.0
35.0,-19.0,48.0,-21.95,0.262513,29.87,3.0
-43.0,-1.0,47.0,-14.07,0.364143,30.99,3.0
47.0,-41.0,-10.0,6.87,0.454455,29.91,3.0
-56.0,-29.0,8.0,3.18,0.349502,32.87,3.0
50.0,18.0,34.0,22.43,0.282748,29.53,3.0
52.0,-13.0,33.0,8.28,0.42375,29.85,3.0
-53.0,-37.0,-7.0,12.7,1.096885,33.21,3.0
-23.0,-48.0,-36.0,-55.17,0.297053,32.13,3.0
-37.0,-46.0,27.0,-18.18,0.3188,33.13,3.0
-60.0,0.0,-29.0,-1.13,4.693675,32.61,3.0
62.0,12.0,-3.0,-17.35,0.788096,35.21,3.0
58.0,-23.0,-11.0,-0.71,4.695693,34.79,3.0
-54.0,-29.0,-23.0,58.91,1.037933,32.27,3.0
-51.0,-36.0,-16.0,20.72,0.294494,32.16,3.0
42.0,-15.0,44.0,8.63,0.428867,29.97,3.0
53.0,-24.0,-24.0,-24.8,1.953933,33.03,3.0
44.0,5.0,44.0,5.85,0.285307,30.85,3.0
-31.0,-55.0,7.0,-37.18,0.26763,32.23,3.0
30.0,-15.0,46.0,11.77,0.457014,29.93,3.0
-20.0,-42.0,-45.0,22.98,1.886477,33.45,3.0
60.0,-18.0,-6.0,21.27,5.486917,33.71,3.0
39.0,-50.0,21.0,-1.39,2.335548,31.07,3.0
63.0,9.0,4.0,-20.83,0.428523,34.11,3.0
50.0,-3.0,38.0,-32.94,0.637249,33.03,3.0
-54.0,4.0,35.0,15.18,0.307287,32.53,3.0
60.0,5.0,-21.0,37.32,0.282981,33.68,3.0
-60.0,13.0,23.0,-81.24,1.101903,32.53,3.0
-53.0,5.0,36.0,5.48,0.320079,32.49,3.0
-52.0,-10.0,-65.0,47.47,1.026418,32.33,3.0
54.0,-14.0,28.0,8.41,0.433985,29.99,3.0
-48.0,44.0,1.0,0.78,1.02386,33.03,3.0
-16.0,62.0,5.0,12.89,0.3188,31.97,3.0
57.0,-14.0,-22.0,-10.25,0.329034,29.49,3.0
-45.0,5.0,46.0,-6.52,0.93686,32.33,3.0
-65.0,-2.0,-3.0,24.38,0.155047,32.89,3.0
-34.0,-41.0,-37.0,19.2,0.26763,32.25,3.0
44.0,6.0,45.0,9.75,0.285307,30.85,3.0
-45.0,2.0,46.0,-0.22,1.06362,32.11,3.0
-19.0,-5.0,-61.0,36.87,2.989655,34.11,3.0
58.0,-10.0,-23.0,12.14,0.430069,34.03,3.0
30.0,7.0,55.0,28.78,0.410881,31.21,3.0
58.0,-18.0,13.0,-18.93,0.914945,33.61,3.0
-50.0,-41.0,-5.0,-26.32,1.190281,33.34,3.0
-60.0,3.0,27.0,104.62,1.611171,32.87,3.0
-54.0,3.0,-37.0,-1.72,0.996992,32.15,3.0
25.0,55.0,20.0,-21.49,4.29071,34.75,3.0
-49.0,-34.0,-26.0,32.28,0.288098,32.18,3.0
19.0,57.0,-21.0,-9.41,0.936747,32.05,3.0
-38.0,5.0,51.0,-7.18,0.874169,32.31,3.0
-44.0,18.0,43.0,74.64,0.172955,32.73,3.0
63.0,2.0,6.0,-5.31,1.212873,34.84,3.0
61.0,-12.0,2.0,3.9,1.218282,29.99,3.0
-61.0,-20.0,-14.0,-6.3,0.861339,33.29,3.0
31.0,8.0,54.0,-20.72,0.308337,30.93,3.0
-21.0,61.0,7.0,5.44,2.335886,32.47,3.0
15.0,-59.0,13.0,-5.54,0.906237,33.45,3.0
-59.0,-1.0,27.0,60.58,4.060445,34.09,3.0
48.0,-41.0,-7.0,-5.88,0.446779,30.01,3.0
38.0,-47.0,17.0,0.59,1.822506,30.81,3.0
38.0,11.0,49.0,-4.42,0.277631,29.45,3.0
30.0,-22.0,49.0,136.42,1.37435,30.13,3.0
-48.0,-43.0,-1.0,-61.95,0.286819,32.09,3.0
35.0,-16.0,50.0,-15.83,0.270188,29.93,3.0
-44.0,19.0,43.0,-42.55,0.171676,32.75,3.0
62.0,0.0,12.0,-14.39,0.179653,34.29,3.0
-79.0,9.0,2.0,118.56,1.027698,32.18,3.0
39.0,-46.0,10.0,4.03,2.324033,31.09,3.0
62.0,-1.0,10.0,-3.35,0.554182,30.27,3.0
63.0,1.0,7.0,1.89,0.729509,29.79,3.0
-51.0,-39.0,-16.0,-4.29,0.343106,32.77,3.0
50.0,-24.0,-29.0,-10.25,0.520922,29.01,3.0
-59.0,3.0,27.0,-4.6,0.933022,32.55,3.0
8.0,-53.0,32.0,4.22,0.369268,30.85,3.0
13.0,-65.0,12.0,27.6,0.788285,33.59,3.0
14.0,56.0,-27.0,5.0,0.790913,32.11,3.0
48.0,15.0,38.0,-46.05,0.277864,31.75,3.0
-61.0,13.0,9.0,-92.03,1.037933,32.55,3.0
30.0,-8.0,54.0,70.8,0.265071,29.79,3.0
-60.0,0.0,-23.0,-8.67,4.784502,32.57,3.0
23.0,12.0,55.0,138.07,0.413173,33.93,3.0
-62.0,18.0,-11.0,8.15,3.106067,31.57,3.0
19.0,52.0,32.0,57.07,4.363628,34.75,3.0
58.0,-11.0,-23.0,20.78,0.426232,34.05,3.0
-62.0,-2.0,-22.0,-8.45,4.983524,32.53,3.0
-44.0,4.0,46.0,0.65,0.892081,32.23,3.0
-44.0,-28.0,-39.0,43.15,0.290656,32.15,3.0
-47.0,-5.0,43.0,4.34,0.393612,30.87,3.0
59.0,-9.0,12.0,-10.85,8.34395,32.47,3.0
41.0,9.0,48.0,-11.21,0.268675,29.41,3.0
41.0,-47.0,3.0,-25.5,0.259954,33.66,3.0
49.0,-46.0,7.0,-20.24,1.613764,31.09,3.0
-38.0,5.0,51.0,-13.35,0.875449,32.29,3.0
-48.0,-13.0,-50.0,-19.28,0.274026,32.29,3.0
64.0,3.0,14.0,-70.11,0.520865,33.39,3.0
51.0,-20.0,30.0,11.74,0.550411,30.61,3.0
-11.0,55.0,34.0,1.21,0.720485,30.47,3.0
-53.0,4.0,36.0,11.06,0.313683,32.53,3.0
13.0,57.0,-27.0,-158.62,0.848479,32.13,3.0
-40.0,52.0,6.0,6.2,0.34108,32.73,3.0
37.0,-46.0,17.0,2.87,1.786683,30.79,3.0
40.0,15.0,47.0,41.13,0.292984,30.17,3.0
-39.0,-36.0,-40.0,29.1,0.33671,32.66,3.0
-18.0,-6.0,-61.0,-12.42,2.963164,34.13,3.0
38.0,-14.0,-48.0,7.62,0.509477,33.47,3.0
63.0,-13.0,-8.0,7.31,1.300154,29.99,3.0
61.0,-13.0,7.0,6.08,4.655297,31.03,3.0
49.0,-18.0,34.0,0.03,0.505632,30.47,3.0
59.0,-14.0,19.0,-15.97,1.045421,33.09,3.0
50.0,-11.0,36.0,6.94,0.413514,29.77,3.0
-25.0,2.0,-60.0,-18.09,1.089208,33.21,3.0
-20.0,-42.0,-45.0,-49.48,1.919741,33.43,3.0
-27.0,-56.0,13.0,-22.79,0.271468,32.11,3.0
60.0,-11.0,12.0,16.75,4.34316,33.59,3.0
-55.0,7.0,33.0,12.51,0.320079,31.65,3.0
38.0,12.0,49.0,19.19,0.277631,29.41,3.0
54.0,-15.0,29.0,-8.63,0.428867,29.99,3.0
42.0,-8.0,46.0,8.81,1.516347,30.21,3.0
62.0,-12.0,-7.0,9.55,1.269452,30.03,3.0
-40.0,51.0,1.0,-3.41,0.999551,32.71,3.0
62.0,-11.0,-5.0,-26.36,1.008325,33.34,3.0
38.0,-46.0,17.0,7.81,2.500071,30.85,3.0
42.0,-34.0,30.0,6.03,0.277864,29.99,3.0
12.0,57.0,-26.0,-16.21,0.771724,32.13,3.0
38.0,9.0,58.0,111.45,0.298101,29.35,3.0
63.0,-2.0,16.0,-7.64,7.957709,32.41,3.0
23.0,59.0,-4.0,14.96,0.294263,30.39,3.0
63.0,2.0,6.0,-160.55,1.292168,34.61,3.0
-54.0,4.0,36.0,-5.43,0.320079,32.53,3.0
-44.0,-44.0,12.0,-3.68,0.299611,32.99,3.0
23.0,58.0,14.0,10.12,0.290425,30.59,3.0
-43.0,48.0,2.0,-4.1,1.00211,32.87,3.0
-28.0,-35.0,-47.0,8.28,1.209472,33.33,3.0
-23.0,-59.0,-8.0,7.25,0.268909,32.25,3.0
-41.0,5.0,49.0,2.74,0.863934,32.31,3.0
-40.0,5.0,50.0,0.0,0.869052,32.37,3.0
61.0,-11.0,-8.0,-60.48,0.955879,33.45,3.0
40.0,-45.0,14.0,-5.01,2.528218,30.85,3.0
48.0,15.0,38.0,-40.87,0.281702,31.69,3.0
38.0,-44.0,8.0,-14.41,2.562762,30.85,3.0
47.0,26.0,34.0,-8.62,0.371227,33.53,3.0
50.0,-18.0,34.0,3.89,0.499234,30.43,3.0
-53.0,-37.0,1.0,-8.29,1.131428,33.27,3.0
63.0,2.0,7.0,-24.06,1.211594,34.84,3.0
48.0,15.0,38.0,30.16,0.277864,31.77,3.0
-62.0,14.0,20.0,11.54,1.013624,32.61,3.0
-40.0,51.0,0.0,2.57,1.003389,32.73,3.0
38.0,11.0,49.0,6.08,0.281469,29.41,3.0
55.0,-30.0,10.0,7.66,4.18965,34.34,3.0
-44.0,19.0,43.0,32.82,0.174234,32.73,3.0
-37.0,-7.0,-53.0,33.97,0.313683,32.09,3.0
-7.0,-6.0,62.0,30.77,2.626721,31.77,3.0
37.0,-51.0,5.0,-20.79,0.495337,33.55,3.0
30.0,7.0,55.0,40.52,0.404486,31.17,3.0
52.0,14.0,33.0,-24.06,0.277631,29.49,3.0
-57.0,-30.0,10.0,-4.5,0.373112,33.15,3.0
-40.0,4.0,50.0,5.47,0.87161,32.34,3.0
41.0,-8.0,47.0,-8.21,1.480528,30.13,3.0
60.0,-23.0,-2.0,31.39,1.326919,30.17,3.0
63.0,0.0,0.0,14.5,1.171947,34.99,3.0
-34.0,-54.0,2.0,30.16,0.265071,32.25,3.0
52.0,13.0,33.0,16.45,0.28019,29.47,3.0
-19.0,-5.0,-61.0,28.58,2.914553,34.13,3.0
29.0,-23.0,50.0,5.02,0.258675,29.89,3.0
-6.0,-7.0,62.0,11.3,2.659982,31.75,3.0
52.0,14.0,32.0,-14.35,0.277631,29.45,3.0
61.0,-11.0,11.0,-1.48,4.298386,33.11,3.0
-44.0,48.0,-2.0,30.01,1.005948,32.99,3.0
65.0,7.0,4.0,19.54,0.523354,33.68,3.0
37.0,-17.0,48.0,15.47,0.26763,29.91,3.0
40.0,-17.0,-46.0,68.71,0.610538,33.39,3.0
-56.0,3.0,-33.0,-1.79,1.034095,32.39,3.0
23.0,58.0,-8.0,57.22,0.292984,30.75,3.0
42.0,-15.0,44.0,-14.65,0.428867,29.97,3.0
-32.0,-8.0,-56.0,28.7,0.156326,32.89,3.0
-11.0,59.0,24.0,153.47,1.504472,32.34,3.0
-62.0,18.0,-11.0,3.46,3.112463,31.59,3.0
39.0,-2.0,50.0,24.03,0.280422,29.95,3.0
41.0,-1.0,48.0,14.6,0.300891,30.19,3.0
-40.0,5.0,49.0,5.4,0.870331,32.33,3.0
46.0,-41.0,-12.0,3.43,0.44422,30.11,3.0
-24.0,-28.0,-53.0,26.83,1.40778,33.47,3.0
-30.0,-55.0,12.0,23.77,0.266351,32.25,3.0
61.0,-13.0,7.0,-3.2,4.638667,30.95,3.0
-53.0,4.0,36.0,8.07,0.313683,32.5,3.0
-51.0,-38.0,-19.0,81.21,1.319501,33.47,3.0
56.0,16.0,25.0,24.3,0.282748,29.53,3.0
45.0,5.0,44.0,-0.16,0.282748,30.85,3.0
-24.0,-28.0,-53.0,18.92,1.460236,33.47,3.0
53.0,13.0,-33.0,60.88,0.758749,35.25,3.0
-48.0,-42.0,-13.0,25.24,0.306008,32.11,3.0
21.0,-25.0,53.0,3.75,0.303449,29.97,3.0
48.0,-17.0,36.0,12.94,0.485161,30.39,3.0
-17.0,60.0,12.0,-103.33,2.355073,32.31,3.0
15.0,-59.0,13.0,-33.11,0.596086,33.89,3.0
-38.0,-11.0,-49.0,-0.19,0.183188,32.89,3.0
47.0,-41.0,-12.0,-7.12,0.457014,29.97,3.0
51.0,-25.0,-27.0,-9.21,2.178547,33.07,3.0
14.0,-8.0,61.0,2.74,6.230464,32.84,3.0
-60.0,-2.0,26.0,13.12,4.057887,34.09,3.0
-48.0,-33.0,-31.0,-36.42,1.339972,33.49,3.0
48.0,-16.0,36.0,6.67,0.467249,30.23,3.0
-53.0,-37.0,1.0,9.56,1.135267,33.23,3.0
-20.0,-42.0,-45.0,28.51,1.915903,33.41,3.0
-54.0,-33.0,12.0,20.15,1.226104,33.47,3.0
-9.0,-43.0,4.0,2.88,0.340547,32.75,3.0
23.0,58.0,13.0,8.34,0.287866,30.49,3.0
-24.0,-43.0,-40.0,-0.82,0.298332,32.15,3.0
-54.0,-4.0,35.0,-6.57,0.383362,30.95,3.0
22.0,58.0,15.0,-2.28,0.289146,30.55,3.0
59.0,-21.0,10.0,30.45,2.198651,31.13,3.0
58.0,-20.0,-16.0,-10.02,5.958645,33.75,3.0
51.0,-24.0,-29.0,4.63,0.54011,29.03,3.0
49.0,-16.0,36.0,15.09,0.469808,30.23,3.0
40.0,10.0,47.0,-11.81,0.298101,29.39,3.0
-59.0,20.0,-21.0,-1.1,2.775115,31.51,3.0
-50.0,11.0,37.0,72.68,1.095506,32.5,3.0
34.0,-35.0,41.0,-20.02,1.035181,30.29,3.0
33.0,8.0,53.0,7.87,0.291704,29.43,3.0
67.0,-3.0,0.0,16.62,8.659849,32.5,3.0
-44.0,2.0,46.0,-11.8,1.080252,32.07,3.0
62.0,-11.0,-4.0,-4.36,1.402494,30.03,3.0
31.0,-47.0,-30.0,-94.0,0.243324,33.57,3.0
52.0,4.0,36.0,23.81,0.573302,33.23,3.0
-24.0,-28.0,-53.0,14.61,1.42953,33.45,3.0
-24.0,-59.0,-8.0,23.12,0.266351,32.25,3.0
26.0,-53.0,17.0,-7.26,1.876042,31.13,3.0
-24.0,-28.0,-53.0,-19.56,1.487302,33.47,3.0
40.0,-35.0,35.0,-11.42,1.395999,30.15,3.0
41.0,25.0,41.0,-15.26,0.353319,33.41,3.0
32.0,12.0,53.0,41.73,0.285307,29.61,3.0
-35.0,-42.0,-36.0,10.68,0.285539,32.18,3.0
55.0,16.0,26.0,2.02,0.286587,29.51,3.0
-56.0,-5.0,28.0,11.49,1.165095,33.03,3.0
-54.0,-33.0,12.0,16.95,1.222266,33.47,3.0
58.0,-23.0,-9.0,24.27,4.999523,34.79,3.0
63.0,-2.0,2.0,-2.27,0.538831,30.21,3.0
62.0,-8.0,-2.0,4.95,0.633496,30.49,3.0
-18.0,62.0,10.0,-30.73,2.120984,32.33,3.0
32.0,55.0,2.0,33.43,0.77933,32.25,3.0
15.0,-59.0,15.0,10.26,1.047183,33.45,3.0
-54.0,-33.0,-21.0,-24.73,0.33671,32.66,3.0
-63.0,3.0,-18.0,88.69,0.998271,32.15,3.0
49.0,-17.0,35.0,7.17,0.491558,30.37,3.0
-59.0,3.0,27.0,-11.08,0.93686,32.55,3.0
59.0,4.0,23.0,15.73,0.510634,33.39,3.0
59.0,-19.0,-9.0,42.42,5.490756,33.75,3.0
15.0,-24.0,56.0,6.11,0.290656,29.97,3.0
-62.0,5.0,17.0,12.83,0.36997,32.87,3.0
-57.0,-25.0,21.0,-82.67,3.15889,34.21,3.0
-24.0,-58.0,-7.0,3.56,0.268909,32.25,3.0
40.0,-15.0,46.0,10.64,5.402487,34.89,3.0
48.0,-17.0,37.0,-14.79,0.477485,30.31,3.0
-50.0,-40.0,-11.0,-37.85,1.293913,33.47,3.0
39.0,-13.0,48.0,-1.66,6.037517,34.99,3.0
-53.0,-23.0,-24.0,-46.82,1.003657,33.27,3.0
29.0,-22.0,50.0,7.62,0.257396,29.89,3.0
61.0,-11.0,12.0,9.95,4.294549,33.25,3.0
7.0,-54.0,29.0,7.44,0.406424,30.87,3.0
-12.0,-50.0,-39.0,21.1,1.906947,33.47,3.0
-24.0,-59.0,-8.0,-6.63,0.266351,32.25,3.0
50.0,-19.0,33.0,12.17,0.50947,30.51,3.0
46.0,-41.0,-12.0,4.19,0.44422,29.95,3.0
62.0,6.0,9.0,-27.62,0.298101,30.79,3.0
